Symbol	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	comparison	dea
hsa-miR-3196	-0.47857469875015846	-1.0018353872718215	0.04468598977150462	-1.7744763081250277	-1.8039227502358668	0.07280635925817666	0.15839097748819655	-4.9207808312448735	SC vs HC	non-de
hsa-let-7e-5p	-0.47047115362683883	-0.9560122283832468	0.015069921129569175	0.0818250021417258	-1.9111436617487154	0.05747138786847715	0.13028307788740068	-4.9164551964805545	SC vs HC	non-de
hsa-miR-12136	-0.46837776862956026	-0.9801511913125418	0.04339565405342127	-1.9480641405974821	-1.8051149133398512	0.07261890783244565	0.15839097748819655	-4.907648373214445	SC vs HC	non-de
hsa-miR-7977	0.4679959348631535	0.18496828950970945	0.7510235802165975	1.0289939899940266	3.2613659436779794	0.0013114131709085232	0.0057293706565101875	-1.6922134343249287	SC vs HC	non-de
hsa-miR-503-5p	-0.46623759729255454	-0.8808843080710373	-0.05159088651407179	0.24486890305289724	-2.2177642414551486	0.0277401913170234	0.07741110980090823	-4.332694384218861	SC vs HC	non-de
hsa-miR-194-5p	0.4619786093955991	0.06893000051065151	0.8550272182805467	0.5991982407600576	2.3182587793338723	0.021485509821212986	0.06323680344630965	-4.133466300153094	SC vs HC	non-de
hsa-miR-4714-5p	0.4614263637949052	0.018088941320198004	0.9047637862696124	-1.0713346873436103	2.05283631535245	0.04144091613654239	0.10231899445198887	-4.507082214482406	SC vs HC	non-de
hsa-miR-874-5p	-0.461293249507122	-0.8307464024345301	-0.09184009657971398	-0.36433102911567145	-2.462657590632452	0.014669863511986809	0.04442634802209641	-3.700759962697927	SC vs HC	non-de
hsa-miR-101-5p	-0.46027167376846045	-0.9876025312032282	0.06705918366630725	-1.4232687031849207	-1.7215410077859001	0.08675872334947904	0.1764977081880623	-5.085834292957194	SC vs HC	non-de
hsa-miR-340-5p	-0.45879691348974516	-0.8290127597240096	-0.0885810672554807	2.943848989012965	-2.4442847218500554	0.015414237312530447	0.046156115098756896	-4.154871105874472	SC vs HC	non-de
hsa-miR-943	-0.45873825590280276	-0.8807376631485648	-0.03673884865704069	-0.8260868465617311	-2.144072307426967	0.03328090097173433	0.08845285857753549	-4.350378424453217	SC vs HC	non-de
hsa-miR-7976	0.45679525533399534	0.21461504560950062	0.6989754650584901	4.411274143027248	3.720225307275245	2.610756976352035e-4	0.001464772071995405	-0.4983756015576244	SC vs HC	non-de
hsa-miR-6807-3p	-0.45645354569606655	-0.9675828719900827	0.05467578059794964	-1.6026130487658592	-1.761376082748876	0.07976190369480086	0.1677378589241577	-4.999172935950198	SC vs HC	non-de
hsa-miR-18b-5p	-0.45454317407386613	-0.9839651723428814	0.07487882419514913	-2.0353912814945976	-1.6933996543711847	0.09199650177969018	0.18296319197229427	-5.092109416836086	SC vs HC	non-de
hsa-miR-451a	0.45431109016034554	0.1490338197200875	0.7595883606006035	14.995382779128622	2.9352505492321423	0.0037383472479067086	0.014232422022387682	-3.118057167073353	SC vs HC	non-de
hsa-miR-374b-5p	0.45278569682434466	0.0074262762662131165	0.8981451173824762	1.4968427051364332	2.00524926351809	0.04633668303770496	0.10879934827795922	-4.925948654685497	SC vs HC	non-de
hsa-miR-628-3p	-0.45175487219996485	-0.8313042803148873	-0.07220546408504241	-0.008849119062206704	-2.3475823521055807	0.01991089893441082	0.05928776051419534	-4.014269779261601	SC vs HC	non-de
hsa-miR-6743-3p	-0.4485996175428263	-0.9001674806348293	0.00296824554917674	-1.2046867482163452	-1.9593958399631353	0.051509869558625944	0.11936852380325057	-4.684204715732583	SC vs HC	non-de
hsa-miR-339-3p	0.44729943566674724	0.23704201722309626	0.6575568541103982	6.1368486567616864	4.1959792500168405	4.1448466735827904e-5	3.2017438797385904e-4	1.1932744864510312	SC vs HC	non-de
hsa-miR-7-5p	-0.44637106895519274	-0.9515861436468522	0.058844005736466753	-0.7042776614334418	-1.7426334548763731	0.0829941493630166	0.17013800619418404	-5.124317837906292	SC vs HC	non-de
hsa-miR-6866-3p	-0.44615190186334625	-0.875444818232	-0.016858985494692447	-0.8005105056060351	-2.0498181567526714	0.041737756024439326	0.10251716111071964	-4.5520477777789825	SC vs HC	non-de
hsa-miR-130a-3p	-0.4441598329506746	-0.6909247777605817	-0.19739488814076753	7.3759982042730785	-3.5501125861234097	4.8395353034999647e-4	0.0024802618430437317	-1.1406671546940546	SC vs HC	non-de
hsa-miR-342-5p	-0.44042514110085573	-0.681999979154007	-0.19885030304770443	2.3435850776583718	-3.5958926206053885	4.107785946306965e-4	0.002146519519001581	-0.7964319156961279	SC vs HC	non-de
hsa-miR-671-5p	-0.4402098064375133	-0.9451753875051866	0.06475577463016002	-1.481040647267881	-1.71942899166816	0.08714320942474782	0.17660360388431678	-5.0802592857239075	SC vs HC	non-de
hsa-miR-128-3p	0.43947737487474825	0.24614789862425585	0.6328068511252407	8.978436276323121	4.483578280803299	1.2589747111357485e-5	1.1373449509073796e-4	2.298160999299462	SC vs HC	non-de
hsa-miR-106a-5p	-0.4346348468398842	-0.8370932331975927	-0.032176460482175706	0.9782431517599758	-2.1300503567895617	0.03443692467503486	0.08997490613624305	-4.6376309495180825	SC vs HC	non-de
hsa-let-7c-5p	-0.4342476514625662	-0.8482342929485067	-0.020261009976625666	-0.054097939350752994	-2.0688902846939903	0.039892094832688636	0.0998238804968218	-4.6129323968119795	SC vs HC	non-de
hsa-miR-4732-5p	-0.4316495186098481	-0.6635952099236332	-0.19970382729606306	2.6065087330593917	-3.6705509853423726	3.133418523779542e-4	0.0016869818920954506	-0.563945357797615	SC vs HC	non-de
hsa-let-7e-3p	-0.43157071795117385	-0.9409086202854603	0.07776718438311259	-1.8961266372285055	-1.6712148430058882	0.09630366586147318	0.1874557632891899	-5.133427715111404	SC vs HC	non-de
hsa-miR-28-3p	0.4296278269126801	0.21853012498413985	0.6407255288412204	3.779890001092289	4.0141648776390895	8.539919244489929e-5	5.989180206990963e-4	0.5916231327751431	SC vs HC	non-de
hsa-miR-3177-3p	-0.42629461304820493	-0.9130756641999078	0.06048643810349791	-0.9304428279700802	-1.7272789877126664	0.08572110686486921	0.17505498068572906	-5.126294407483323	SC vs HC	non-de
hsa-miR-181c-3p	0.4260832479367447	0.037067301759644844	0.8150991941138446	1.3666369694734528	2.160296515657611	0.031985220706584896	0.08742626993133205	-4.584150552453842	SC vs HC	non-de
hsa-miR-133a-3p	0.4258324591992675	-0.08944450394737913	0.9411094223459141	2.129092020754577	1.6299877683609454	0.1047388102222195	0.200092422395853	-5.672471457010495	SC vs HC	non-de
hsa-miR-4672	-0.424884964621315	-0.8409305119572394	-0.008839417285390505	-0.4534752750824289	-2.0142658698740736	0.0453730685329427	0.10748375790248203	-4.657845238709938	SC vs HC	non-de
hsa-miR-6514-3p	0.423136920833183	0.04819955865675374	0.7980742830096123	-0.5627762506694197	2.225914667037311	0.0271796440791183	0.07664947245592621	-4.196955609682917	SC vs HC	non-de
hsa-miR-140-3p	0.4211385867275208	0.27000728340758817	0.5722698900474534	10.410356081661854	5.4961289955713655	1.2207051040871942e-7	2.409762298068424e-6	6.7511968099741475	SC vs HC	non-de
hsa-miR-628-5p	-0.41566689056428996	-0.9008437328086516	0.06950995168007174	-0.9201567180330755	-1.6897858867701578	0.0926872846298107	0.18365175727765465	-5.185492849392088	SC vs HC	non-de
hsa-miR-6503-5p	0.41374677823530837	-0.017037407572912666	0.8445309640435295	-0.926239997347342	1.8943541886402617	0.059676900387811316	0.13308697868913572	-4.8199969876946	SC vs HC	non-de
hsa-miR-6866-5p	-0.4125517632146116	-0.8782602265101784	0.05315670008095519	-1.4238563857117361	-1.7472322073201922	0.08219133473027321	0.16955306332500844	-5.039890372624444	SC vs HC	non-de
hsa-miR-5006-3p	0.4098067030849699	-0.07894216474096105	0.8985555709109009	-0.3946957292117414	1.653787110659492	0.09980008340722803	0.19272987121758164	-5.284782661146507	SC vs HC	non-de
hsa-miR-6726-3p	-0.40868936569754316	-0.7848112680205261	-0.032567463374560235	0.038620793202361066	-2.1431423716286004	0.03335651890072164	0.08845285857753549	-4.467558168120187	SC vs HC	non-de
hsa-miR-6862-3p	-0.4077517951955081	-0.9019391182367338	0.08643552784571767	-1.5835408558065376	-1.627386056237212	0.10529036263154683	0.20042772600933734	-5.230970057924412	SC vs HC	non-de
hsa-miR-371b-5p	0.4071464319783614	-0.016075013202645316	0.8303678771593681	-0.41433417280840207	1.8974453523017796	0.059265602661861136	0.13308697868913572	-4.8673031388282	SC vs HC	non-de
hsa-miR-192-5p	0.40552742979594036	0.15981938504914195	0.6512354745427388	11.492694165789185	3.255271144776375	0.0013383672419245132	0.00579959138167289	-2.1329676640063244	SC vs HC	non-de
hsa-miR-3163	-0.40263856637051865	-0.7990602766875156	-0.006216856053521735	-0.27651872152896073	-2.0032919670018323	0.046548139822403314	0.1088164847602674	-4.693376736521925	SC vs HC	non-de
hsa-miR-454-3p	-0.4025256661794998	-0.7853027142774336	-0.019748618081565972	2.76719419097413	-2.0741205667487588	0.03939830754927793	0.09905329209323177	-4.9599994181620515	SC vs HC	non-de
hsa-miR-933	0.40252018543011814	-0.06824743664200789	0.8732878075022441	-1.6533219876422613	1.6864263825768253	0.09333322283097914	0.1842466954404144	-5.129795632227925	SC vs HC	non-de
hsa-miR-3605-5p	-0.39823321379682075	-0.9133471891580455	0.11688076156440397	-1.4834689540143384	-1.5248265854323062	0.12894312152706536	0.23780859437344581	-5.389790472893116	SC vs HC	non-de
hsa-miR-410-3p	-0.39823154334301114	-0.9788357771764798	0.18237269049045757	-1.241702580759705	-1.3528254594963829	0.17769774033042798	0.3025971105307288	-5.652191647119992	SC vs HC	non-de
hsa-miR-10401-3p	-0.3939637233396911	-0.7040799173463481	-0.08384752933303408	2.2472228859597374	-2.5056366761593956	0.013051931768004049	0.040445811815966036	-3.943827856218356	SC vs HC	non-de
hsa-miR-5695	0.39393559084366436	0.09444918436992789	0.6934219973174008	1.6607875667209318	2.594384938191149	0.010205002056626437	0.03316625668403592	-3.631860888737812	SC vs HC	non-de
hsa-miR-4677-3p	0.39217197904798917	0.11014980989198819	0.6741941482039902	2.2079988472494265	2.74270829884119	0.006668514180673334	0.023230836982345668	-3.31197501577312	SC vs HC	non-de
hsa-miR-7155-3p	0.390338694347988	-0.008106761247330174	0.7887841499433061	-0.462275713001264	1.9322309604847885	0.05479846259231486	0.12538270332694618	-4.805824144060836	SC vs HC	non-de
hsa-miR-6769b-3p	-0.3896453131828863	-0.8291137287499366	0.04982310238416404	-0.9587490008992328	-1.748751492668119	0.08192750846772565	0.16955306332500844	-5.088558606799525	SC vs HC	non-de
hsa-miR-625-5p	0.3823482200037934	0.07511405537530724	0.6895823846322796	1.1328799817082411	2.4545725565183214	0.01499340101275309	0.045149619998855355	-3.903829507630796	SC vs HC	non-de
hsa-miR-1843	-0.3823032889160243	-0.6703960938579854	-0.09421048397406312	2.958307095654356	-2.617350783086844	0.009565500550452886	0.03147167773698388	-3.732344789191893	SC vs HC	non-de
hsa-miR-939-5p	-0.38024985172918235	-0.8814773513892638	0.12097764793089905	-1.8820335179401908	-1.4963061895197936	0.13621114661342235	0.24778341687697647	-5.402914026881216	SC vs HC	non-de
hsa-miR-579-5p	-0.37523599154993525	-0.7990984725549921	0.04862648945512166	-0.8698513036518559	-1.7460867691764894	0.08239070056506038	0.16955306332500844	-5.094331983613459	SC vs HC	non-de
hsa-miR-15b-5p	-0.374543260448184	-0.7299780838082053	-0.019108437088162622	5.642950607414791	-2.0783961108445714	0.03899855005660158	0.09866673119282596	-5.090328879326627	SC vs HC	non-de
hsa-miR-199b-3p	-0.3726821711023115	-0.9517923675694105	0.20642802536478755	-0.5175891201727504	-1.2692983473473818	0.20586671099219758	0.33351658650103744	-5.829000282489071	SC vs HC	non-de
hsa-miR-6754-3p	-0.37108021234495825	-0.8532240377948651	0.11106361310494861	-0.8090150648603159	-1.5180200106361699	0.1306494839965843	0.24012474127648079	-5.469266122941609	SC vs HC	non-de
hsa-miR-3173-5p	0.37075147454704616	-0.01506166751753063	0.7565646166116229	2.3036386438902015	1.895362044065351	0.059542537830759634	0.13308697868913572	-5.227603783762906	SC vs HC	non-de
hsa-miR-210-5p	-0.36779086924056514	-0.6271294725975161	-0.10845226588361417	2.2022451456732277	-2.79717787881815	0.005678504411359471	0.02013533977280967	-3.1999737195413163	SC vs HC	non-de
hsa-miR-636	-0.3660835085950076	-0.5966981351675014	-0.1354688820225139	5.030536581618131	-3.130975187341263	0.002013780721544411	0.008451536414040717	-2.4326848074512606	SC vs HC	non-de
hsa-miR-151b	0.36440658269255444	0.19428588592180907	0.5345272794632998	7.009665703385632	4.224889650521104	3.686686067304931e-5	2.88971128510813e-4	1.2945991345937227	SC vs HC	non-de
hsa-miR-182-5p	-0.36394150412724713	-0.6280834602193323	-0.099799548035162	12.620108602011046	-2.7175685344621523	0.0071761590623968955	0.024423592426854584	-3.6815371254219684	SC vs HC	non-de
hsa-miR-5010-3p	0.3636412916742078	0.1533438569300494	0.5739387264183662	4.869109115064726	3.4105586793201494	7.898357601687462e-4	0.0036574389927567035	-1.5528876276412662	SC vs HC	non-de
hsa-miR-550a-3p	0.3619503482523143	0.13797242204478624	0.5859282744598424	7.471391246165293	3.1873524470943666	0.0016756537683989435	0.007202608536747072	-2.294052460498402	SC vs HC	non-de
hsa-miR-937-3p	-0.36148154678613775	-0.7335151519875446	0.010552058415269072	0.9396362592137176	-1.9164181291763673	0.056792778857424904	0.12936132961969005	-5.0376261805026745	SC vs HC	non-de
hsa-miR-331-3p	0.36054390430408123	0.08384265814037023	0.6372451504677923	5.007099920437774	2.5700013515662787	0.010925722361703466	0.035080783245710526	-3.9564791315292425	SC vs HC	non-de
hsa-miR-301a-3p	-0.35789802336496523	-0.854333054851413	0.13853700812148256	-0.37741849776579384	-1.4219462782454337	0.1566596012992849	0.2783318916417295	-5.655258426637069	SC vs HC	non-de
hsa-miR-338-3p	0.35658902233682	-0.1407495185176721	0.8539275631913121	-0.9206779410437687	1.4141717675948984	0.15892632828338363	0.27956347516516	-5.590043328318401	SC vs HC	non-de
hsa-miR-125a-5p	-0.35604224684322716	-0.5980710516975982	-0.1140134419888561	6.223253695016272	-2.9014880498114266	0.004146548026633927	0.015548785209204715	-3.1132676295749855	SC vs HC	non-de
hsa-miR-215-5p	0.3546018408746292	-0.41426105219127596	1.1234647339405344	3.8451227821501566	0.9096585247921478	0.3641398540616526	0.5096372510759288	-6.729524075274131	SC vs HC	non-de
hsa-miR-6837-3p	0.35354687318488687	-0.11970348691910093	0.8267972332888747	-0.6522245333120467	1.4734735928321576	0.1422562466678714	0.25615736308775494	-5.533619876517363	SC vs HC	non-de
hsa-miR-652-3p	-0.35305769433365874	-0.5566154453008043	-0.14949994336651312	8.542275716215547	-3.420931249390207	7.619891431906976e-4	0.0035626334501810686	-1.578450366544038	SC vs HC	non-de
hsa-miR-17-3p	-0.35203816209739003	-0.5869197185197351	-0.1171566056750449	4.788534265359313	-2.956154568897618	0.0035044149316135666	0.013734214401103168	-2.9316234103873295	SC vs HC	non-de
hsa-miR-27b-3p	-0.3508389220810795	-0.7439303318774527	0.042252487715293774	5.370155650645576	-1.7603560780360579	0.07993511475935472	0.1677378589241577	-5.6836610066788715	SC vs HC	non-de
hsa-miR-151a-5p	0.3491790504776713	0.18039865694819915	0.5179594440071434	9.693114614133515	4.080491654115363	6.578516496971868e-5	4.8032182094328847e-4	0.7134655240797239	SC vs HC	non-de
hsa-miR-6799-3p	-0.34873790425507784	-0.8053617346614137	0.10788592615125803	-0.685068473365801	-1.5063534620018784	0.13361520989083428	0.24389351668429682	-5.487667583072113	SC vs HC	non-de
hsa-miR-4753-3p	-0.3476807321697377	-0.8503211387132917	0.1549596743738163	-1.6069746680026917	-1.3642989188943555	0.17406593139754611	0.29962227346203374	-5.60538098707686	SC vs HC	non-de
hsa-miR-1538	-0.3462620537420831	-0.7253913952097037	0.03286728772553765	0.02857400768611958	-1.8013736821837936	0.07320850462898157	0.15861842669612672	-5.107519279394967	SC vs HC	non-de
hsa-miR-6730-3p	-0.34546549876458954	-0.8337964540296583	0.14286545650047922	-1.5281085007897452	-1.395329370166467	0.16452369174942394	0.2865723127530816	-5.5776973467345545	SC vs HC	non-de
hsa-miR-5009-5p	-0.34475342378232043	-0.8440465929696501	0.1545397454050092	-1.9298331721890896	-1.3618813506692118	0.1748265047780347	0.29962227346203374	-5.5894039526580235	SC vs HC	non-de
hsa-miR-5701	-0.3446331563337304	-0.7593151892128975	0.07004887654543673	1.2694830806929998	-1.6391856674887435	0.10280740472766373	0.19782074628102803	-5.563089948082307	SC vs HC	non-de
hsa-miR-199a-3p	-0.34311686528652036	-0.9176083043010959	0.2313745737280552	-0.5092030751953898	-1.1779987067588729	0.24025094867475363	0.3755242100986618	-5.939592457787862	SC vs HC	non-de
hsa-miR-6738-3p	-0.3417300940711394	-0.847834209453077	0.16437402131079815	-1.7773316227994809	-1.3317713467811851	0.18450963697315304	0.3109012778360915	-5.6381254647902255	SC vs HC	non-de
hsa-miR-125b-5p	-0.34075447387913105	-0.8581224176938844	0.17661346993562232	3.9981270254608225	-1.2990574553399705	0.19547757847757757	0.31954268979163486	-6.325230195097584	SC vs HC	non-de
hsa-miR-1285-3p	-0.3395401261887807	-0.507515318874769	-0.17156493350279242	6.257349036317146	-3.9868717658153625	9.499098617383446e-5	6.575350081903087e-4	0.4021872891985465	SC vs HC	non-de
hsa-miR-6817-3p	-0.33753488345514254	-0.7506407480792328	0.07557098116894762	0.11745614353877411	-1.6115493591551922	0.10869795223563417	0.20617796634018865	-5.445708833340591	SC vs HC	non-de
hsa-miR-130b-3p	-0.3368035504240261	-0.5255294562509648	-0.14807764459708742	6.577990557298502	-3.5199091299173815	5.387597349668527e-4	0.002701833760127474	-1.2331572957501864	SC vs HC	non-de
hsa-miR-769-5p	0.3343825761203272	0.1022948673386549	0.5664702849019995	3.6896082070978533	2.841697254039992	0.004970719981719405	0.018146532536003034	-3.1786314140799616	SC vs HC	non-de
hsa-miR-487b-3p	-0.33206653284867094	-0.8604527920986651	0.19631972640132322	-1.7895680081449337	-1.2395381614751408	0.21665486513504242	0.346777907258191	-5.7513781452433825	SC vs HC	non-de
hsa-miR-4659a-3p	0.33204895688494074	-0.0069136241010383515	0.6710115378709198	0.5037479510494907	1.9321314591621783	0.05481082528176071	0.12538270332694618	-4.932167295395301	SC vs HC	non-de
hsa-miR-6513-5p	-0.33122719434557246	-0.7983226672613684	0.1358682785702235	-1.8966576258957821	-1.3986422306818482	0.16352887055358656	0.28577340329528406	-5.540859161314479	SC vs HC	non-de
hsa-miR-6879-3p	-0.3302842214176325	-0.8207520161482487	0.16018357331298377	-1.3102867105513627	-1.328200502801426	0.1856840246100259	0.3112251104312698	-5.673805133876091	SC vs HC	non-de
hsa-miR-30a-5p	0.3297679259469317	-0.3575276948641851	1.0170635467580484	0.9781480384187387	0.9463486032085214	0.3451568716063681	0.4985599256536428	-6.379792711293032	SC vs HC	non-de
hsa-miR-26b-5p	-0.3276926243041238	-0.6661756906254953	0.010790442017247659	5.9674511382397775	-1.9094840243029254	0.05768631591262019	0.13028307788740068	-5.424140155770231	SC vs HC	non-de
hsa-miR-548bc	-0.3272223868641093	-0.8572336626496315	0.2027888889214129	-1.4514451078361235	-1.2177109419062055	0.22482395831377347	0.3566403862536942	-5.79931168945059	SC vs HC	non-de
hsa-miR-1224-3p	-0.3256929577330483	-0.8208206144047545	0.16943469893865792	-1.7572466223504202	-1.297410749542939	0.19604213801475534	0.31954268979163486	-5.680365799251937	SC vs HC	non-de
hsa-miR-6503-3p	0.3249327095918632	-0.039943464504216764	0.6898088836879432	0.23883650606586074	1.7564437094333993	0.0806023488309042	0.16847471343871348	-5.195766995027746	SC vs HC	non-de
hsa-miR-6777-3p	0.3206419443947248	0.007248768426027119	0.6340351203634225	3.4816052976928034	2.0179811596592736	0.04498099230632013	0.10748375790248203	-5.108405796114861	SC vs HC	non-de
hsa-miR-145-5p	0.3173275484240403	-0.04719367605475172	0.6818487729028324	2.243654516385147	1.7170038361310669	0.08758640972745889	0.17660360388431678	-5.540430294331832	SC vs HC	non-de
hsa-miR-204-5p	0.31721864489334123	-0.274298361348638	0.9087356511353204	-0.2401214603324692	1.0577372030731567	0.2915004302062494	0.43643182387621043	-6.104102400884794	SC vs HC	non-de
hsa-miR-100-5p	-0.31653622228199474	-1.6526802217417573	1.0196077771777678	5.068047887942853	-0.4672576912083351	0.6408438468708706	0.7540171531615321	-7.094364684894285	SC vs HC	non-de
hsa-miR-659-5p	0.31402049902917417	0.04639583890605253	0.5816451591522958	1.4829711783471935	2.314292138487508	0.021706689028949445	0.06323680344630965	-4.2730786233369376	SC vs HC	non-de
hsa-miR-2110	-0.31295551178317815	-0.5827769159937739	-0.04313410757258235	2.700103913641446	-2.287665465067281	0.02324375134333841	0.06625090623529076	-4.486082456754302	SC vs HC	non-de
hsa-miR-223-3p	0.3125796536290446	0.08675214073079798	0.5384071665272913	7.944266153608311	2.7300472490584298	0.0069199631799333385	0.023950262174704348	-3.593636836352241	SC vs HC	non-de
hsa-miR-6748-3p	-0.31237217933905637	-0.7792871364642064	0.15454277778609365	-1.9495930730167448	-1.3195348678407308	0.188557145089349	0.3150500261210753	-5.648018429512973	SC vs HC	non-de
hsa-miR-6783-3p	0.31076599586517073	0.0016234647335028884	0.6199085269968385	0.9055443212210784	1.9827184278555274	0.04882075261021164	0.11363083467791618	-4.892377974318238	SC vs HC	non-de
hsa-miR-6780a-3p	-0.31014128713318306	-0.7420271752512803	0.12174460098491413	-0.5596065513896739	-1.4163705258125558	0.15828273875718663	0.2793649549802617	-5.643657571235771	SC vs HC	non-de
hsa-miR-196b-5p	-0.3082681773692624	-0.7973413639705531	0.18080500923202836	-0.5086258154602132	-1.2432004274231003	0.21530557982525628	0.34670052582133415	-5.876068041875364	SC vs HC	non-de
hsa-miR-6820-3p	0.30644744381935163	-0.14781617639113526	0.7607110640298385	-1.4033191087631212	1.3305596677577396	0.18490751421020826	0.3109012778360915	-5.6626962673504995	SC vs HC	non-de
hsa-miR-331-5p	-0.3058925459321209	-0.6949497578059018	0.08316466594166	-0.011449309554696962	-1.5507497983880238	0.122603687131635	0.23058150052070311	-5.527355514174797	SC vs HC	non-de
hsa-miR-2277-5p	-0.301806504693342	-0.7316469486411203	0.12803393925443624	-1.2784895400580056	-1.3848656046087735	0.1676960353258991	0.2902012559373514	-5.609441033275591	SC vs HC	non-de
hsa-miR-550a-3-5p	-0.30007668077547517	-0.7341278255328434	0.133974463981893	-0.3020103345636416	-1.363570668968867	0.17429477816389793	0.29962227346203374	-5.737302451403887	SC vs HC	non-de
hsa-miR-660-5p	-0.29957810337318413	-0.5874466679058666	-0.011709538840501632	4.016767073208956	-2.052589647566601	0.04146510844583414	0.10231899445198887	-5.085146534601391	SC vs HC	non-de
hsa-miR-424-5p	-0.2975611603916156	-0.8434139682098927	0.24829164742666143	-1.4243308950946325	-1.0751944264588704	0.28363309590537256	0.4282618700214265	-5.96719456780016	SC vs HC	non-de
hsa-miR-99b-5p	0.29660514236566105	-0.10831499905900455	0.7015252837903266	5.382901427929981	1.444759656377662	0.15015073695966374	0.26946243366835276	-6.176407520929313	SC vs HC	non-de
hsa-miR-93-3p	0.29652117385106624	0.12790687725184913	0.46513547045028336	5.882785883160641	3.468547329582899	6.455483361938754e-4	0.0030721184213512104	-1.3919232433066036	SC vs HC	non-de
hsa-miR-5193	0.29649258903936904	-0.16102466436000573	0.7540098424387438	-1.7222992818047254	1.2781819358691224	0.20272391072122795	0.3294263549219954	-5.706188039714426	SC vs HC	non-de
hsa-miR-16-2-3p	0.29513478622394196	-0.14954941970643365	0.7398189921543176	8.892165911326302	1.309046294337453	0.1920787110928505	0.31598133645830034	-6.409348992078915	SC vs HC	non-de
hsa-miR-494-3p	-0.2943657739331263	-0.8820278156704844	0.29329626780423174	-0.663467262293015	-0.9879750624956628	0.3244047050770106	0.4724254311640618	-6.1235626937656615	SC vs HC	non-de
hsa-miR-139-5p	0.29277498532391005	-0.14719511409689034	0.7327450847447105	-0.11641179605300175	1.3124933591204007	0.1909160129093438	0.31598133645830034	-5.8187476765323	SC vs HC	non-de
hsa-miR-576-5p	0.2865181087369262	0.07852363159690426	0.49451258587694813	7.176604823085648	2.7169808779032802	0.007188432912192461	0.024423592426854584	-3.6190925150815714	SC vs HC	non-de
hsa-miR-29a-3p	-0.28406338869272707	-0.5494648202913943	-0.018661957094059767	3.6103366829091517	-2.1110489899229723	0.03605852927049301	0.09329706845229502	-4.941652861474412	SC vs HC	non-de
hsa-miR-29b-2-5p	-0.27613933820559655	-0.7575408038439679	0.20526212743277478	-1.0228523821466757	-1.131376570967143	0.2593037162251454	0.40177000217442593	-5.938825294874783	SC vs HC	non-de
hsa-miR-629-5p	-0.27292724886271436	-0.5237935985841178	-0.022060899141310875	2.104496393444438	-2.1458076849229606	0.03314018366108246	0.08845285857753549	-4.7325259062461775	SC vs HC	non-de
hsa-miR-6819-3p	-0.2727488033257581	-0.6252656040438367	0.07976799739232049	0.8087581240190109	-1.52605203804732	0.12863777072162624	0.23780859437344581	-5.685843793225181	SC vs HC	non-de
hsa-miR-1307-5p	0.2720539901980601	-0.028086036874995335	0.5721940172711155	4.577174254218766	1.7877940686738907	0.07538182367886086	0.1613594860274411	-5.599423042020897	SC vs HC	non-de
hsa-miR-500a-5p	-0.2720049178343011	-0.666644984324979	0.12263514865637681	-0.133906985143289	-1.3594457768790422	0.17559526795711428	0.29997524942673687	-5.767458851246163	SC vs HC	non-de
hsa-miR-1229-3p	-0.2699739723640421	-0.5708096157219005	0.03086167099381637	1.0986804150396243	-1.7700230235074665	0.07830585053083375	0.16562308862275552	-5.322329952842997	SC vs HC	non-de
hsa-miR-450a-5p	-0.2668601234222916	-0.8087807894074918	0.27506054256290857	-1.4844075797976581	-0.9712572618705304	0.3326386571651452	0.48309646939788115	-6.064624555450125	SC vs HC	non-de
hsa-miR-7855-5p	0.2632328995029387	-0.11076961225681403	0.6372354112626915	0.5145772620881662	1.388199737899951	0.16668022502251065	0.28938293139087357	-5.818605723832695	SC vs HC	non-de
hsa-miR-30b-5p	0.26227107308893594	0.007112718383066097	0.5174294277948057	9.57173688731932	2.027341495094584	0.04400593691456113	0.10661438352482311	-5.237639075153792	SC vs HC	non-de
hsa-miR-1180-3p	-0.25769427523069766	-0.41820759326802864	-0.09718095719336667	4.726955601476517	-3.1665037577453066	0.0017940382224439064	0.007649778980500817	-2.3139515143993794	SC vs HC	non-de
hsa-miR-1285-5p	0.2567019775182414	-0.02881332374534029	0.5422172787818231	1.069299443805078	1.7733160136141812	0.07775711014626471	0.16562308862275552	-5.29955718555005	SC vs HC	non-de
hsa-miR-6511a-3p	-0.25609192402063785	-0.49587889409744756	-0.016304953943828165	4.104289126613037	-2.1064764705240804	0.036458408563132726	0.09387599886062677	-4.9776734688487725	SC vs HC	non-de
hsa-miR-6883-3p	0.2551802966606411	-0.21582741729129828	0.7261880106125805	-0.6327303385788194	1.068576028899383	0.28659854191697437	0.4303014727936545	-6.043153240844925	SC vs HC	non-de
hsa-miR-3130-5p	0.2536828809601832	-0.23719717249304684	0.7445629344134133	1.904473370963965	1.0193001434218396	0.30933946869656803	0.45672558674590236	-6.442757245299	SC vs HC	non-de
hsa-miR-1227-3p	-0.25125207901513447	-0.5743033725838655	0.07179921455359656	0.9506082889972315	-1.5339969251642096	0.12667183007702357	0.23524768442875807	-5.687866303880039	SC vs HC	non-de
hsa-miR-362-3p	0.2505416164479688	-0.24612349105251602	0.7472067239484537	-1.3198174165619656	0.9949529274274221	0.3210078258773182	0.4699619928058719	-6.047213638852086	SC vs HC	non-de
