Symbol	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	comparison	dea
hsa-miR-106b-5p	-0.18595441915152122	-0.40640447157669407	0.03449563327365163	7.3799173732365935	-1.6613980439751708	0.0978999051728182	0.23684081862769119	-5.200086970324211	UC vs HC	non-de
hsa-miR-103a-2-5p	0.18500034958139727	-0.2164322196875157	0.5864329188503102	-0.2685970387724967	0.9076895626389582	0.36492536717175617	0.555788405190694	-5.518218119725233	UC vs HC	non-de
hsa-miR-664b-3p	-0.1849176794374794	-0.4461950405799351	0.07635968170497631	1.4454685263302165	-1.3939720026256033	0.16457655341852526	0.3327569729703029	-5.243770376862286	UC vs HC	non-de
hsa-miR-2110	0.18458962380593302	-0.056607052482975345	0.4257863000948414	2.0618296858930414	1.5073474250297985	0.13299720942453436	0.29472181608476816	-5.16427969951076	UC vs HC	non-de
hsa-miR-3960	-0.18437393649676026	-0.6988966612127181	0.3301487882191976	-0.24588792995444658	-0.705784903922871	0.4809858240686198	0.643692817568941	-5.682784047438164	UC vs HC	non-de
hsa-miR-301b-3p	0.18343328536688813	-0.2687313612941852	0.6355979320279614	0.0573428204943634	0.7990223710634681	0.4250437004665151	0.6053321595332889	-5.651323162943044	UC vs HC	non-de
hsa-miR-6820-3p	-0.18285904259998853	-0.6959192038891429	0.3302011186891658	-1.5064585980534146	-0.7019813042765891	0.4833505633730677	0.643692817568941	-5.551840234354971	UC vs HC	non-de
hsa-miR-193a-3p	-0.18256019481312177	-0.6520430655433158	0.2869226759170722	-0.20829238040834133	-0.7658853046088552	0.44447448895615616	0.6177488508924714	-5.642129031301568	UC vs HC	non-de
hsa-miR-210-5p	-0.1819398366674576	-0.4798632314361637	0.1159835581012485	1.2260546719864938	-1.2028198595393063	0.23019564834922318	0.40490207666742406	-5.450447128825408	UC vs HC	non-de
hsa-miR-580-5p	0.1812502593800569	-0.27221207950812903	0.6347125982682429	-0.22737564532274052	0.7872538815340355	0.4318866401368313	0.6103704046831748	-5.6244461503522265	UC vs HC	non-de
hsa-miR-3942-5p	0.1803295657797772	-0.2845096841567847	0.6451688157163391	-0.9990393029338821	0.7640847691253609	0.44554468914909184	0.6177488508924714	-5.5514371915798835	UC vs HC	non-de
hsa-let-7i-3p	0.17813949283688757	-0.02601935284461493	0.38229833851839007	3.7794235650765127	1.7185786315832987	0.08694185901914181	0.22196216542214084	-4.991158564387481	UC vs HC	non-de
hsa-miR-140-5p	-0.17804074455861363	-0.4863945442722313	0.13031305515500402	2.065405400516636	-1.137227871488753	0.2565430454489371	0.437307222088342	-5.630854267845648	UC vs HC	non-de
hsa-miR-22-5p	0.1780183916001441	-0.04807535138478658	0.4041121345850748	2.5244462287835927	1.5507926241675505	0.12222938531680606	0.2821461644396273	-5.1484664154844495	UC vs HC	non-de
hsa-miR-130b-5p	-0.17578031728937127	-0.4091059605470063	0.05754532596826381	5.014390935853156	-1.483833493272091	0.1391257073719676	0.30225741915321586	-5.415996685180976	UC vs HC	non-de
hsa-miR-30d-3p	0.17559557771446554	-0.07078865358789238	0.42197980901682347	2.480914104112952	1.4037121610608625	0.16165828702420768	0.3316988555978187	-5.353210106272047	UC vs HC	non-de
hsa-miR-139-5p	0.17496469080054616	-0.3153069814020111	0.6652363630031034	0.08473065093710412	0.7028959009286171	0.4827813694930083	0.643692817568941	-5.725644500528276	UC vs HC	non-de
hsa-miR-26a-5p	-0.17432208607227118	-0.38274543027248614	0.03410125812794379	11.512684838367322	-1.6473407891841951	0.10075725584556097	0.2416429425906527	-5.3367071527456105	UC vs HC	non-de
hsa-miR-29b-2-5p	0.17424878883693995	-0.2753939969714562	0.6238915746453362	-0.41538221856374385	0.7632723600347445	0.44602805118589994	0.6177488508924714	-5.620063614428234	UC vs HC	non-de
hsa-miR-150-3p	-0.17372803922562297	-0.6932058345040975	0.3457497560528515	-0.5744055789837373	-0.6586888727082282	0.5107079997535935	0.6697116905525158	-5.6685778334305805	UC vs HC	non-de
hsa-miR-502-3p	0.17371462690735662	0.00824118164498619	0.339188072169727	4.3154067952413975	2.0676902324912922	0.03970877281184476	0.1341381715717195	-4.3835957402273875	UC vs HC	non-de
hsa-miR-10399-5p	0.17315655833562937	-0.1262774684098325	0.47259058508109125	2.627955866764984	1.1389776237806182	0.25581390404684584	0.437307222088342	-5.695023728998682	UC vs HC	non-de
hsa-miR-361-3p	-0.17309310844173176	-0.3322972445979729	-0.01388897228549063	6.597704239306386	-2.141424800669776	0.03321680963972517	0.11721090790068626	-4.2996035889914115	UC vs HC	non-de
hsa-miR-148a-5p	0.17246278571899643	-0.08087460438626337	0.4258001758242562	3.6958740459835737	1.3408293327021905	0.18120541314826466	0.35725195332433674	-5.544728016288448	UC vs HC	non-de
hsa-miR-2115-3p	0.17002083510154065	-0.3555884138535621	0.6956300840566434	-1.6035123147168842	0.6371131130565533	0.5246401633038178	0.6723389199761362	-5.585120599159745	UC vs HC	non-de
hsa-miR-941	0.1697872224898287	-0.05053410068661157	0.39010854566626896	6.429326130502174	1.5178395686251174	0.13033137823527977	0.29078865427965706	-5.402687965800609	UC vs HC	non-de
hsa-miR-365a-3p	-0.1693955129604886	-0.4760175558811527	0.13722652996017548	0.7852022164551796	-1.0881178306538477	0.2776017549116339	0.45500405982557746	-5.510022498175756	UC vs HC	non-de
hsa-miR-365b-3p	-0.1693955129604886	-0.4760175558811527	0.13722652996017548	0.7852022164551796	-1.0881178306538477	0.2776017549116339	0.45500405982557746	-5.510022498175756	UC vs HC	non-de
hsa-miR-219a-1-3p	-0.16908357102977645	-0.6047071171541419	0.26653997509458904	-0.5783627329488727	-0.7644823499836623	0.44530824848832073	0.6177488508924714	-5.596138425470739	UC vs HC	non-de
hsa-miR-6857-3p	0.16836852759941484	-0.25613156464771214	0.5928686198465418	0.5341682600216381	0.7811969204117071	0.43543342523345063	0.6138170930771798	-5.743952716932422	UC vs HC	non-de
hsa-miR-185-5p	0.16703377012079468	-0.03840421999860241	0.3724717602401918	7.807667746625647	1.601404054425515	0.11056326094896235	0.2584474538638192	-5.306901665950704	UC vs HC	non-de
hsa-miR-340-5p	-0.1645748155565272	-0.35935442005837526	0.030204788945320832	6.02704724414222	-1.6641684910725327	0.09734452703513648	0.23684081862769119	-5.1678211884606515	UC vs HC	non-de
hsa-miR-15a-3p	-0.16337176515040935	-0.6849605116113711	0.3582169813105523	-1.0021459072460113	-0.6169162162719688	0.537857185731751	0.6849951284951495	-5.646344097316129	UC vs HC	non-de
hsa-miR-363-3p	0.16327131582636234	-0.04520822492493656	0.37175085657766127	10.628489159956075	1.5424952974276143	0.12423112330732523	0.28383896997415886	-5.475474960577089	UC vs HC	non-de
hsa-miR-6868-3p	-0.16295197100956815	-1.0310548286414012	0.7051508866222649	0.7052351918381172	-0.3697139431923681	0.7119118488679925	0.8295547042594179	-5.991751644882239	UC vs HC	non-de
hsa-miR-6514-3p	-0.16140681165639026	-0.6512926987990906	0.3284790754863101	-1.3863740029273295	-0.6489396766557444	0.5169791874228833	0.670313980756204	-5.594453304671125	UC vs HC	non-de
hsa-miR-24-2-5p	0.15856241004615682	-0.19346145026872044	0.5105862703610341	0.23862044780624894	0.8871673179770688	0.3758502688628086	0.564284685501344	-5.614272881895608	UC vs HC	non-de
hsa-miR-3611	-0.15827918258596463	-0.6370066560605977	0.32044829088866844	-1.5907610342421385	-0.6511976799049108	0.5155231603498331	0.670313980756204	-5.5762287938715795	UC vs HC	non-de
hsa-miR-190a-5p	-0.15817509640750949	-0.5271725507642713	0.2108223579492523	4.25018577874194	-0.8442909524690182	0.39932233849729626	0.5868025876061064	-6.108415269173911	UC vs HC	non-de
hsa-miR-5189-5p	0.15731532263564962	-0.4487086122108921	0.7633392574821913	-1.4102615470463231	0.5112798133009586	0.6096110352290566	0.7521704087236022	-5.664326778283573	UC vs HC	non-de
hsa-miR-3913-5p	0.15603418156703655	-0.2751966044273608	0.5872649675614339	0.04966508253452387	0.7126682103966104	0.4767225591435008	0.6425895322761543	-5.7160317163786845	UC vs HC	non-de
hsa-miR-3200-3p	0.15589880079003215	-0.09507116109299818	0.4068687626730625	3.004466460316741	1.2234843749109863	0.22231058269687246	0.39495790177640855	-5.636168318350891	UC vs HC	non-de
hsa-miR-331-3p	0.15586582397642523	-0.11567652709240928	0.42740817504525974	5.709902016771108	1.130552470695122	0.25933808933562613	0.43936789447075497	-5.8883037345680425	UC vs HC	non-de
hsa-miR-19b-3p	-0.1557300839638316	-0.4062236859071535	0.09476351797949034	10.106165820561655	-1.2244844594178492	0.22193397289868044	0.39495790177640855	-5.890711629310121	UC vs HC	non-de
hsa-miR-92b-3p	-0.15458413775136925	-0.32696930408386915	0.017801028581130668	10.288308912738813	-1.7662103816503238	0.07859355233151458	0.2073372761507575	-5.104254447458949	UC vs HC	non-de
hsa-miR-6511b-3p	-0.15304013044080023	-0.3814759802727635	0.07539571939116305	2.5779613798684062	-1.3195275536193893	0.18821235757481392	0.3635917224248302	-5.477786309709988	UC vs HC	non-de
hsa-miR-6837-3p	0.15184073136386822	-0.3041869606748561	0.6078684234025926	-0.9559654158788308	0.6558046152840444	0.512559127787485	0.6697116905525158	-5.628521888750505	UC vs HC	non-de
hsa-miR-6879-3p	0.15077370485599229	-0.31526158840518154	0.616808998117166	-1.2704639688837245	0.6372123680501589	0.5245756256337482	0.6723389199761362	-5.614116275157206	UC vs HC	non-de
hsa-miR-4732-3p	-0.14939317949590603	-0.37212375438343237	0.07333739539162029	8.259970957023905	-1.3210776033235458	0.18769579987930582	0.3635917224248302	-5.718081711081591	UC vs HC	non-de
hsa-miR-29b-3p	-0.14792620906658138	-0.37239346691169495	0.07654104877853221	4.06499922747429	-1.2979845530410308	0.19550119031342358	0.3685621309348249	-5.621191061194686	UC vs HC	non-de
hsa-miR-324-3p	0.1469756853313564	-0.03925004776154789	0.3332014184242607	4.403831111358826	1.5544730566505658	0.12134963668148141	0.2812874423495427	-5.287333120560515	UC vs HC	non-de
hsa-miR-3160-3p	0.1449517527516075	-0.2771973374486079	0.567100842951823	-0.3835880807997353	0.6762931850919802	0.49948613773884376	0.6604184255544616	-5.681555458198998	UC vs HC	non-de
hsa-miR-500a-5p	0.14438747982709363	-0.16517477616522228	0.45394973581940956	0.5289445163836967	0.9186687232401838	0.35916346712654745	0.5511816088313222	-5.628319569908495	UC vs HC	non-de
hsa-miR-550a-3p	0.1442422705063091	-0.12142529133903052	0.40990983235164874	7.40013800137167	1.0693784240891056	0.2859412170346936	0.4608909921142495	-5.989832846974991	UC vs HC	non-de
hsa-miR-1301-3p	-0.14388161965361113	-0.5132433960109537	0.2254801567037315	-0.20212450100859866	-0.7672391673460072	0.44367075451219606	0.6177488508924714	-5.640642282727972	UC vs HC	non-de
hsa-let-7d-3p	-0.14369952821007104	-0.3883501167747509	0.10095106035460882	4.992388660194121	-1.1568751034772857	0.2484389646177188	0.4287700510847857	-5.833919272329691	UC vs HC	non-de
hsa-miR-17-3p	0.1430043490984083	-0.0509636387409714	0.33697233693778805	5.448617958761056	1.4521001910272975	0.14774048722040217	0.3184756028019564	-5.476042666926293	UC vs HC	non-de
hsa-miR-6894-3p	-0.14289238004371585	-0.5310912117535429	0.24530645166611126	0.29678497822738886	-0.7249903793604964	0.46914293272367713	0.6382979040217525	-5.745584903132188	UC vs HC	non-de
hsa-miR-3074-5p	-0.14269404521359608	-0.39705728567424925	0.1116691952470571	1.6789964510188176	-1.1049150736250775	0.2702695692123285	0.44829144114859276	-5.615223318251547	UC vs HC	non-de
hsa-miR-503-5p	0.14046986951676055	-0.23662846437691154	0.5175682034104326	1.3670663560385106	0.7336787879375012	0.463839077274666	0.6329232729314408	-5.899801068080587	UC vs HC	non-de
hsa-miR-361-5p	0.1388623666356441	-0.04101739182178063	0.3187421250930689	4.4796996769055974	1.5204763330045812	0.12966803518965112	0.29078865427965706	-5.340584780130278	UC vs HC	non-de
hsa-miR-576-5p	0.1376879762444636	-0.05659787008830319	0.3319738225772304	7.812305604350523	1.3958291081085312	0.1640170845636286	0.3327569729703029	-5.607549633904333	UC vs HC	non-de
hsa-miR-128-3p	0.135749894166457	-0.051346013020074355	0.32284580135298835	8.446263351659484	1.4290670639058745	0.15424610597203658	0.3224616705981444	-5.577418390472353	UC vs HC	non-de
hsa-miR-30d-5p	0.13488332985142293	-0.008138287272131062	0.2779049469749769	10.472503757429083	1.85752211118484	0.06442485483052354	0.19086293890967937	-4.948628441827568	UC vs HC	non-de
hsa-let-7b-3p	-0.13290339980261656	-0.3854809476893547	0.11967414808412158	3.3408030900738677	-1.0363793372745993	0.30103691015475753	0.47923692018889563	-5.8687437709984565	UC vs HC	non-de
hsa-miR-15b-3p	-0.13181753101650795	-0.31331990317657177	0.04968484114355587	5.132279637377701	-1.4304354515060025	0.1538535898502569	0.3224616705981444	-5.495050979136449	UC vs HC	non-de
hsa-miR-424-5p	0.1314261044148397	-0.22730986018383048	0.4901620690135099	2.311515223495193	0.7215793801375543	0.47123437318573425	0.6382979040217525	-6.035740006770431	UC vs HC	non-de
hsa-miR-362-3p	0.13045724717190543	-0.12195168483840008	0.38286617918221094	2.807274212117812	1.0179838506484136	0.3096798922889012	0.48878250805712614	-5.841412772266846	UC vs HC	non-de
hsa-miR-181a-2-3p	-0.12856400205574836	-0.27800239378282465	0.020874389671327903	5.951360498291612	-1.6944727758163558	0.09143357958925802	0.22920453887985948	-5.1173158889044545	UC vs HC	non-de
hsa-miR-4521	0.12811382241710734	-0.34677338217424875	0.6030010270084634	-0.853584920994694	0.5313527327963965	0.5956510065741463	0.7415398326592804	-5.704561713185442	UC vs HC	non-de
hsa-miR-93-3p	-0.12784858818826628	-0.29874977297582084	0.043052596599288284	5.351096173463333	-1.4734257674867663	0.14190718432986457	0.30709601608884757	-5.4421693588032	UC vs HC	non-de
hsa-miR-3688-3p	0.12778975436479767	-0.03161940921497128	0.28719891794456665	3.6107385126440916	1.5789200870223872	0.11563182691300108	0.2691597987806832	-5.201625549627584	UC vs HC	non-de
hsa-miR-148b-5p	-0.1271681187120377	-0.3252809242419609	0.07094468681788552	4.4451744665342146	-1.2642794996447515	0.20731927975422526	0.38003360416165666	-5.683498111878655	UC vs HC	non-de
hsa-miR-6739-3p	-0.12676213099174816	-0.5983426764623622	0.34481841447886585	-1.174772462580194	-0.5294330497885404	0.5969797208773268	0.7415398326592804	-5.675133648854823	UC vs HC	non-de
hsa-miR-570-3p	-0.1265122800504444	-0.5812361475531158	0.32821158745222695	-0.027309161571701598	-0.5479769999470059	0.5842016662675731	0.7355630070732624	-5.803165555080748	UC vs HC	non-de
hsa-miR-4775	-0.1262880749563613	-0.6649945222342527	0.4124183723215301	-0.7595863194165157	-0.46172944146247497	0.6446810055830936	0.7832308708180566	-5.743345066983952	UC vs HC	non-de
hsa-miR-4638-3p	0.12473901626629735	-0.33452090037442994	0.5839989329070246	-1.698308059793279	0.5349598268824584	0.593158023120282	0.7415398326592804	-5.632373277087944	UC vs HC	non-de
hsa-miR-191-5p	0.12454462379797882	-0.0401971560837133	0.28928640367967096	13.347131728914427	1.4890134781427082	0.13775718356514724	0.3004625184846125	-5.635756557825569	UC vs HC	non-de
hsa-miR-30e-5p	-0.12450014506879903	-0.3168115293398165	0.06781123920221843	10.242260603084494	-1.2750941729751928	0.20347179227019496	0.37700124721634787	-5.832163668209036	UC vs HC	non-de
hsa-miR-6749-3p	-0.12335647838901452	-0.5066148273811161	0.259901870603087	-0.11077003827452181	-0.6339393871952461	0.5267059409199334	0.6723389199761362	-5.742129870574576	UC vs HC	non-de
hsa-miR-501-5p	-0.12230694788232452	-0.4944036542808915	0.24978975851624244	0.23753213169312576	-0.6474000078634644	0.5179732386630749	0.670313980756204	-5.777961439411749	UC vs HC	non-de
hsa-miR-580-3p	0.11853492263179802	-0.3441947251473688	0.5812645704109649	-0.18140954066568332	0.5045409166021444	0.6143302993917709	0.7563088574734246	-5.799638155872976	UC vs HC	non-de
hsa-miR-4672	-0.11847526982471615	-0.4738194657036606	0.2368689260542283	-0.1516625368103303	-0.6566831577369088	0.5119949032616632	0.6697116905525158	-5.721860116761228	UC vs HC	non-de
hsa-miR-3615	-0.11762343040595269	-0.33392121188155927	0.09867435106965389	8.83290854452884	-1.0710732518772226	0.2851800480252705	0.4608909921142495	-6.0264984223514935	UC vs HC	non-de
hsa-miR-4732-5p	-0.11596995012185207	-0.4562359005236651	0.22429600027996094	1.7630845492504161	-0.6712810315755426	0.5026676619492263	0.6614676596671528	-6.0025348436064165	UC vs HC	non-de
hsa-miR-125a-5p	-0.11444695701429541	-0.3608528606236425	0.13195894659505167	5.381023192993936	-0.9148092317436495	0.3611823517792533	0.5527486820047136	-6.094691331450045	UC vs HC	non-de
hsa-miR-106a-3p	0.11352242293329073	-0.3964327146900136	0.6234775605565951	-1.504841846619959	0.4384570704969842	0.6614375266946609	0.7932347438171858	-5.683311666172749	UC vs HC	non-de
hsa-miR-6741-3p	-0.11342888672262696	-0.4378532055708042	0.21099543212555028	1.4516432666989676	-0.6886327383548531	0.4916995275785483	0.6516783212404683	-5.941657921590858	UC vs HC	non-de
hsa-miR-4781-3p	-0.11334397923415351	-0.3860813309878591	0.15939337251955205	1.5609569313080514	-0.8185236532446513	0.4138457828987273	0.5942327929754219	-5.863408463319612	UC vs HC	non-de
hsa-miR-6817-3p	-0.11331628197993138	-0.6247626427435217	0.3981300787836589	-1.2046828856040412	-0.43638480635334403	0.6629380620710417	0.7932347438171858	-5.71360185656925	UC vs HC	non-de
hsa-miR-4635	0.11303654529258167	-0.3960828684417065	0.6221559590268698	-1.676434740162927	0.43729711836949037	0.6622772848907559	0.7932347438171858	-5.679367501224018	UC vs HC	non-de
hsa-miR-3691-5p	-0.11194081363572828	-0.6148321060272856	0.390950478755829	-1.2680594834597647	-0.4384213963671329	0.6614633469347173	0.7932347438171858	-5.707369544289551	UC vs HC	non-de
hsa-miR-454-5p	-0.11022495767063667	-0.2954014881756589	0.07495157283438558	5.851767596500789	-1.1723880833880955	0.24216872582432047	0.420568884346939	-5.843701614570221	UC vs HC	non-de
hsa-miR-182-5p	-0.10914552654318044	-0.3612821813395064	0.14299112825314553	13.539373102067898	-0.8526039715869079	0.3947034275831285	0.5815577097900351	-6.373559139051901	UC vs HC	non-de
hsa-miR-181a-3p	-0.10867422165430884	-0.3556644730463947	0.13831602973777699	4.454652277951186	-0.8666108533037572	0.3869947838556166	0.5763309415484182	-6.1003827943396685	UC vs HC	non-de
hsa-miR-30a-5p	0.10703526269543384	-0.6055486432940841	0.8196191686849518	1.805196088710504	0.2958477477832722	0.7675944747360108	0.8569321388151661	-6.179442370690054	UC vs HC	non-de
hsa-miR-3130-5p	-0.10674507886228635	-0.47175478805991655	0.25826463033534386	1.671578541773151	-0.5759978245994105	0.5651401396739004	0.7148119574870796	-6.040446028313712	UC vs HC	non-de
hsa-miR-181b-5p	0.10575333373617646	-0.150630223923096	0.3621368913954489	4.690805007028174	0.8124212879578869	0.41733082697898727	0.5974193233756045	-6.156267993682231	UC vs HC	non-de
hsa-miR-16-2-3p	-0.10551836819061222	-0.6211122721969583	0.41007553581573386	5.072975378622476	-0.40308597726080425	0.6872330257037402	0.8124380913563687	-6.41556672048768	UC vs HC	non-de
hsa-miR-222-3p	0.1049044890594355	-0.078947681603586	0.288756659722457	3.790775433742881	1.123835401891124	0.2621719283068864	0.44235365890238404	-5.810073356098662	UC vs HC	non-de
hsa-miR-4772-5p	0.10470030512876471	-0.40895917058989717	0.6183597808474266	-1.8003945709231879	0.401467173827718	0.6884226908207403	0.8124380913563687	-5.682501965023276	UC vs HC	non-de
hsa-miR-6505-3p	-0.10404346393520292	-0.5766472144182884	0.36856028654788253	-0.9765906932818662	-0.4336057538749744	0.6649525230049271	0.793930383070538	-5.735855163778445	UC vs HC	non-de
hsa-miR-337-3p	0.10278828848717358	-0.5193626616588025	0.7249392386331497	-1.131994055953679	0.3254057805976585	0.7451489577742016	0.8511598404266137	-5.760209877721822	UC vs HC	non-de
hsa-miR-551a	0.10088563481597523	-0.3954543306825197	0.5972256003144701	-1.8792519240241008	0.40033861512014396	0.6892525323781467	0.8124380913563687	-5.676827907040864	UC vs HC	non-de
hsa-miR-6747-3p	0.10083016707462639	-0.2735328515852824	0.4751931857345352	0.30967446602486265	0.5304872421012271	0.5962498905640903	0.7415398326592804	-5.858392283380231	UC vs HC	non-de
hsa-miR-1299	0.1001303000763738	-0.7290454172332855	0.9293060173860331	-1.4298614905594087	0.23784626730123126	0.8121971537293676	0.8840024030767577	-5.760023602798689	UC vs HC	non-de
hsa-miR-223-5p	0.09977583854997185	-0.39831812827794566	0.5978698053778894	-1.8843225761621325	0.3945404200610723	0.6935219220383598	0.8157349146693235	-5.680457866861557	UC vs HC	non-de
hsa-miR-1285-5p	-0.09915318664187489	-0.40277834804299273	0.20447197475924295	0.8272835670192009	-0.643200413972466	0.5206896560027146	0.6708420219197765	-5.875974388666467	UC vs HC	non-de
hsa-miR-873-5p	0.09888142258012511	-0.4518158491001175	0.6495786942603677	-1.935011321640038	0.35365449188039294	0.723898957865863	0.8355000472035168	-5.691549933868703	UC vs HC	non-de
hsa-miR-7855-5p	0.09868672469726042	-0.33273484318803054	0.5301082925825513	-0.266659267309134	0.4505409601148006	0.6527149276279833	0.7895285369124515	-5.81525686300224	UC vs HC	non-de
hsa-miR-6833-3p	0.0946467449904425	-0.2628060831969554	0.45209957317784044	0.39389063587823164	0.5215120440195672	0.6024765604061644	0.7466935446644632	-5.884614903752488	UC vs HC	non-de
hsa-miR-625-5p	0.09454931292812296	-0.2691600330509574	0.45825865890720335	0.5420614601536092	0.5120133843667455	0.6090982935363667	0.7521704087236022	-5.901696182985134	UC vs HC	non-de
hsa-miR-378a-5p	-0.094002715414641	-0.3782437555550019	0.1902383247257199	2.7008982839455715	-0.6513748900869039	0.5154089806930056	0.670313980756204	-6.126565633251927	UC vs HC	non-de
hsa-miR-3939	0.09383532126917471	-0.4145583332463736	0.602228975784723	-1.5481034400764397	0.3635328167720365	0.7165172872542047	0.8306820043141591	-5.712011892118228	UC vs HC	non-de
hsa-miR-22-3p	0.0925908494308807	-0.04650455429390535	0.23168625315566674	13.781375955009098	1.3110905482119906	0.19104252339494573	0.3665694372278495	-5.8927165505211425	UC vs HC	non-de
hsa-miR-6855-3p	-0.09201825945122655	-0.5909505056948883	0.4069139867924351	-1.1832311942499276	-0.3632535257456077	0.7167256282710613	0.8306820043141591	-5.746808237918579	UC vs HC	non-de
hsa-miR-1285-3p	-0.09043058290957173	-0.2659828412598775	0.08512167544073404	6.601392676084894	-1.0145800236778633	0.3112970601661871	0.4899391231024649	-6.027823644940937	UC vs HC	non-de
hsa-miR-6802-3p	-0.08848118302948138	-0.49375500936532984	0.3167926433063671	-0.16740278452413296	-0.43001119427383594	0.6675617358899708	0.7953316165226749	-5.839622065680134	UC vs HC	non-de
hsa-miR-202-5p	-0.08782767103155653	-0.6138697831884241	0.43821444112531105	0.08095471986977652	-0.3288427347027191	0.7425526929724919	0.8511598404266137	-5.90307258553738	UC vs HC	non-de
hsa-miR-1273h-3p	0.08670690263084291	-0.23409240211199867	0.4075062073736845	1.0954320748435826	0.5323504820819519	0.5949609477684541	0.7415398326592804	-5.983021267588937	UC vs HC	non-de
hsa-let-7g-3p	-0.08619198646903481	-0.5340462972192567	0.36166232428118705	-0.3792663221779922	-0.3790596251371649	0.7049686430943385	0.8256926601992886	-5.824828512898631	UC vs HC	non-de
hsa-miR-616-5p	0.08527797175521501	-0.12627926732988368	0.2968352108403137	3.409605505041583	0.7939375988258307	0.42799245742308534	0.6064138655048319	-6.09215582517489	UC vs HC	non-de
hsa-miR-27a-3p	0.08526279194598274	-0.11060772799355517	0.28113331188552065	5.654513355396395	0.8573691863223897	0.3920704810009915	0.5800033824232095	-6.151053711900483	UC vs HC	non-de
hsa-miR-4662a-5p	-0.08293322303966394	-0.6022269674361569	0.43636052135682896	-0.45170733014473624	-0.3145522893170336	0.7533666645762218	0.8562913796175645	-5.833125814108269	UC vs HC	non-de
hsa-miR-548e-5p	0.08090897420094956	-0.249682427443575	0.4115003758454741	0.3331505217768315	0.48203940175010124	0.6302040330938531	0.7690154941277414	-5.887844289303569	UC vs HC	non-de
hsa-miR-152-3p	0.07978881110759839	-0.24033810941444167	0.39991573162963845	0.9137103567382118	0.490904705011249	0.6239289165709241	0.7647270349121503	-5.974967730207724	UC vs HC	non-de
hsa-miR-328-3p	0.07699230178297256	-0.14851403426531934	0.30249863783126446	5.593715463516214	0.6724592198535791	0.5019188251324154	0.6614676596671528	-6.288995264995992	UC vs HC	non-de
hsa-miR-140-3p	0.07651971169858207	-0.04905346192230625	0.2020928853194704	10.75048638277029	1.2002006352354249	0.231209191332202	0.40490207666742406	-5.93995154464844	UC vs HC	non-de
hsa-miR-451a	-0.07631253423497242	-0.23890633976430162	0.08628127129435678	17.198696478777517	-0.9244198825788457	0.3561683252873561	0.5481034783588757	-6.431156034657416	UC vs HC	non-de
hsa-miR-30c-1-3p	-0.07568968192861947	-0.4010620046385415	0.2496826407813026	0.323703937761573	-0.4581771961225955	0.6472272441501049	0.7846037051622715	-5.893799095888966	UC vs HC	non-de
hsa-miR-548at-3p	-0.07500465607157825	-0.5904718412857097	0.44046252914255324	-1.88080299680788	-0.28659235312502873	0.7746642806591353	0.8572769239592016	-5.714239826343605	UC vs HC	non-de
hsa-miR-576-3p	-0.07492383717479068	-0.5639202231184188	0.4140725487688374	-1.8967733716870239	-0.3017809070699456	0.7630725555335591	0.8569321388151661	-5.70391901614932	UC vs HC	non-de
hsa-miR-92a-3p	-0.0749064387148124	-0.19851467631382685	0.04870179888420205	16.22232210364976	-1.1935734042756032	0.23378791878193741	0.4072909025320545	-6.115250032492994	UC vs HC	non-de
hsa-miR-3139	-0.0722708710489548	-0.5324055018819684	0.3878637597840588	-1.867876485014206	-0.30935402154218855	0.7573125696890275	0.8562913796175645	-5.707655347676689	UC vs HC	non-de
hsa-miR-6783-3p	0.07182488709081836	-0.4380874962067506	0.5817372703883873	-0.5521608459319577	0.27743215191343346	0.7816799317485164	0.857526103343917	-5.832312523118588	UC vs HC	non-de
hsa-miR-889-3p	0.0717693978056439	-0.5762219703489553	0.7197607659602432	-0.2713637163026449	0.21814611304561077	0.8274950605090909	0.8953755146914774	-5.8899970482942035	UC vs HC	non-de
hsa-miR-1234-3p	-0.07106453119273914	-0.5607908946637759	0.41866183227829756	-0.9779373527599289	-0.28580959786759985	0.7752630666129243	0.8572769239592016	-5.791322092758648	UC vs HC	non-de
hsa-miR-5695	-0.06829268243938902	-0.29077813231268546	0.15419276743390742	2.523526780023838	-0.6045746802826467	0.5460155782474243	0.6934094576370319	-6.137481281042656	UC vs HC	non-de
hsa-miR-874-5p	-0.06798229690566446	-0.49188187188102717	0.3559172780696982	-0.10038261639873221	-0.3158713600582444	0.7523664087580336	0.8562913796175645	-5.8834808507993355	UC vs HC	non-de
hsa-miR-6873-3p	-0.0679459157322222	-0.6193994958704117	0.48350766440596726	-1.5232514938211081	-0.2426787745001176	0.8084552797609543	0.8834008382397804	-5.744774922163153	UC vs HC	non-de
hsa-miR-146b-3p	0.06682859311434841	-0.3803978500656068	0.5140550362943036	-0.39396584047148747	0.2943148949122704	0.7687640306699234	0.8569321388151661	-5.845900197038917	UC vs HC	non-de
hsa-miR-550a-5p	0.06646774662799082	-0.17840593824378528	0.3113414314997669	2.9364731024262833	0.5346212742281546	0.59339180359259	0.7415398326592804	-6.217265221917832	UC vs HC	non-de
hsa-miR-27b-5p	-0.06504822370956886	-0.603013461346179	0.4729170139270412	-1.5308337125064602	-0.2381544089377846	0.811958425784629	0.8840024030767577	-5.748216927831246	UC vs HC	non-de
